id,seasonNum,episodeNum,sceneNo,sceneStart,sceneEnd,location,subLocation,greensight,altLocation,warg,flashback
3091,7,5,31,0:34:46,0:37:10,The Crownlands,King's Landing,,,,
3092,7,5,32,0:37:10,0:39:16,The Crownlands,King's Landing,,,,
3093,7,5,33,0:39:16,0:40:19,The Crownlands,King's Landing,,,,
3094,7,5,34,0:40:19,0:40:35,The Crownlands,King's Landing,,,,
3095,7,5,35,0:40:35,0:43:14,The Crownlands,King's Landing,,,,
3096,7,5,36,0:43:14,0:43:34,The Crownlands,Dragonstone,,,,
3097,7,5,37,0:43:34,0:45:18,The Crownlands,Dragonstone,,,,
3098,7,5,38,0:45:18,0:45:56,The Crownlands,Dragonstone,,,,
3099,7,5,39,0:45:56,0:46:19,The Crownlands,Dragonstone,,,,
3100,7,5,40,0:46:19,0:47:21,The Crownlands,Dragonstone,,,,
3101,7,5,41,0:47:21,0:49:09,The Reach,Oldtown,,,,
3102,7,5,42,0:49:09,0:50:01,The Reach,Oldtown,,,,
3103,7,5,43,0:50:01,0:50:43,The Reach,Oldtown,,,,
3104,7,5,44,0:50:43,0:51:19,The North,Winterfell,,,,
3105,7,5,45,0:51:19,0:51:39,The North,Winterfell,,,,
3106,7,5,46,0:51:39,0:52:27,The North,Winterfell,,,,
3107,7,5,47,0:52:27,0:52:50,The North,Winterfell,,,,
3108,7,5,48,0:52:50,0:54:15,The North,Winterfell,,,,
3109,7,5,49,0:54:14,0:54:33,The North,Winterfell,,,,
3110,7,5,50,0:54:33,0:54:52,The Wall,Eastwatch,,,,
3111,7,5,51,0:54:52,0:55:47,The Wall,Eastwatch,,,,
3112,7,5,52,0:55:47,0:58:08,The Wall,Eastwatch,,,,
3113,7,5,53,0:58:08,0:58:53,The Wall,Eastwatch,,,,
3114,7,5,54,0:58:53,0:59:10,North of the Wall,The Wall,,,,
3115,7,6,1,0:04:03,0:04:17,The Crownlands,Dragonstone,,,,
3116,7,6,2,0:04:17,0:06:02,North of the Wall,The Haunted Forest,,,,
3117,7,6,3,0:06:02,0:07:18,North of the Wall,The Haunted Forest,,,,
3118,7,6,4,0:07:18,0:08:20,North of the Wall,The Haunted Forest,,,,
3119,7,6,5,0:08:20,0:09:42,North of the Wall,The Haunted Forest,,,,
3120,7,6,6,0:09:42,0:09:53,The North,Winterfell,,,,
3121,7,6,7,0:09:53,0:15:17,The North,Winterfell,,,,
3122,7,6,8,0:15:17,0:15:32,North of the Wall,The Haunted Forest,,,,
3123,7,6,9,0:15:32,0:16:25,North of the Wall,The Haunted Forest,,,,
3124,7,6,10,0:16:25,0:16:42,North of the Wall,The Haunted Forest,,,,
3125,7,6,11,0:16:42,0:17:10,North of the Wall,The Haunted Forest,,,,
3126,7,6,12,0:17:10,0:17:28,North of the Wall,The Haunted Forest,,,,
3127,7,6,13,0:17:28,0:18:07,North of the Wall,The Haunted Forest,,,,
3128,7,6,14,0:18:07,0:19:08,North of the Wall,The Haunted Forest,,,,
3129,7,6,15,0:19:08,0:19:35,North of the Wall,The Haunted Forest,,,,
3130,7,6,16,0:19:35,0:24:40,The Crownlands,Dragonstone,,,,
3131,7,6,17,0:24:40,0:27:16,North of the Wall,The Haunted Forest,,,,
3132,7,6,18,0:27:16,0:27:28,North of the Wall,The Haunted Forest,,,,
3133,7,6,19,0:27:28,0:29:03,North of the Wall,The Haunted Forest,,,,
3134,7,6,20,0:29:03,0:31:00,The North,Winterfell,,,,
3135,7,6,21,0:31:00,0:31:07,North of the Wall,The Haunted Forest,,,,
3136,7,6,22,0:31:07,0:31:54,North of the Wall,The Haunted Forest,,,,
3137,7,6,23,0:31:54,0:32:07,North of the Wall,The Haunted Forest,,,,
3138,7,6,24,0:32:07,0:32:36,North of the Wall,The Haunted Forest,,,,
3139,7,6,25,0:32:36,0:32:49,North of the Wall,The Haunted Forest,,,,
3140,7,6,26,0:32:49,0:33:20,North of the Wall,The Haunted Forest,,,,
3141,7,6,27,0:33:20,0:33:44,North of the Wall,The Haunted Forest,,,,
3142,7,6,28,0:33:44,0:35:21,North of the Wall,The Haunted Forest,,,,
3143,7,6,29,0:35:21,0:37:05,North of the Wall,The Haunted Forest,,,,
3144,7,6,30,0:37:05,0:37:24,North of the Wall,The Haunted Forest,,,,
3145,7,6,31,0:37:24,0:37:38,North of the Wall,The Haunted Forest,,,,
3146,7,6,32,0:37:38,0:38:05,North of the Wall,The Haunted Forest,,,,
3147,7,6,33,0:38:05,0:38:29,North of the Wall,The Wall,,,,
3148,7,6,34,0:38:29,0:38:32,The Wall,Eastwatch,,,,
3149,7,6,35,0:38:32,0:38:50,North of the Wall,The Wall,,,,
3150,7,6,36,0:38:50,0:38:56,North of the Wall,The Haunted Forest,,,,
3151,7,6,37,0:38:56,0:41:02,North of the Wall,The Haunted Forest,,,,
3152,7,6,38,0:41:02,0:42:00,North of the Wall,The Haunted Forest,,,,
3153,7,6,39,0:42:00,0:42:51,North of the Wall,The Haunted Forest,,,,
3154,7,6,40,0:42:51,0:43:18,The North,Winterfell,,,,
3155,7,6,41,0:43:18,0:45:03,The North,Winterfell,,,,
3156,7,6,42,0:45:03,0:46:09,The Crownlands,Dragonstone,,,,
3157,7,6,43,0:46:09,0:48:32,North of the Wall,The Haunted Forest,,,,
3158,7,6,44,0:48:32,0:52:08,North of the Wall,The Haunted Forest,,,,
3159,7,6,45,0:52:08,0:53:16,North of the Wall,The Haunted Forest,,,,
3160,7,6,46,0:53:16,0:53:24,North of the Wall,The Haunted Forest,,,,
3161,7,6,47,0:53:24,0:54:04,North of the Wall,The Haunted Forest,,,,
3162,7,6,48,0:54:04,0:54:47,North of the Wall,The Haunted Forest,,,,
3163,7,6,49,0:54:47,0:55:39,North of the Wall,The Haunted Forest,,,,
3164,7,6,50,0:55:39,0:55:57,North of the Wall,The Haunted Forest,,,,
3165,7,6,51,0:55:57,0:56:27,North of the Wall,The Haunted Forest,,,,
3166,7,6,52,0:56:27,0:56:39,North of the Wall,The Haunted Forest,,,,
3167,7,6,53,0:56:39,0:56:48,North of the Wall,The Haunted Forest,,,,
3168,7,6,54,0:56:48,0:58:03,North of the Wall,The Haunted Forest,,,,
3169,7,6,55,0:58:03,0:58:39,North of the Wall,The Haunted Forest,,,,
3170,7,6,56,0:58:39,0:58:49,North of the Wall,The Haunted Forest,,,,
3171,7,6,57,0:58:49,0:58:55,North of the Wall,The Haunted Forest,,,,
3172,7,6,58,0:58:55,0:59:06,North of the Wall,The Haunted Forest,,,,
3173,7,6,59,0:59:06,0:59:21,North of the Wall,The Haunted Forest,,,,
3174,7,6,60,0:59:21,0:59:57,The Wall,Eastwatch,,,,
3175,7,6,61,0:59:57,1:00:07,The Wall,Eastwatch,,,,
3176,7,6,62,1:00:07,1:00:22,The Wall,Eastwatch,,,,
3177,7,6,63,1:00:22,1:00:36,The Wall,Eastwatch,,,,
3178,7,6,64,1:00:36,1:00:44,North of the Wall,The Wall,,,,
3179,7,6,65,1:00:44,1:01:06,The Wall,Eastwatch,,,,
3180,7,6,66,1:01:06,1:01:11,North of the Wall,The Wall,,,,
3181,7,6,67,1:01:11,1:01:14,The Wall,Eastwatch,,,,
3182,7,6,68,1:01:14,1:01:18,The Wall,Eastwatch,,,,
3183,7,6,69,1:01:18,1:01:50,The Wall,Eastwatch,,,,
3184,7,6,70,1:01:50,1:02:38,The North,Winterfell,,,,
3185,7,6,71,1:02:38,1:05:46,The North,Winterfell,,,,
3186,7,6,72,1:05:46,1:05:52,The Shivering Sea,,,,,
3187,7,6,73,1:05:52,1:09:22,The Shivering Sea,,,,,
3188,7,6,74,1:09:22,1:10:06,North of the Wall,The Haunted Forest,,,,
3189,7,6,75,1:10:06,1:10:49,North of the Wall,The Haunted Forest,,,,
3190,7,7,1,0:04:36,0:04:56,The Crownlands,King's Landing,,,,
3191,7,7,2,0:04:56,0:05:04,The Crownlands,King's Landing,,,,
3192,7,7,3,0:05:04,0:05:08,The Crownlands,King's Landing,,,,
3193,7,7,4,0:05:08,0:05:13,The Crownlands,King's Landing,,,,
3194,7,7,5,0:05:13,0:05:20,The Crownlands,King's Landing,,,,
3195,7,7,6,0:05:20,0:05:31,The Crownlands,King's Landing,,,,
3196,7,7,7,0:05:31,0:05:50,The Crownlands,King's Landing,,,,
3197,7,7,8,0:05:50,0:06:42,The Crownlands,King's Landing,,,,
3198,7,7,9,0:06:42,0:06:52,The Crownlands,King's Landing,,,,
3199,7,7,10,0:06:52,0:06:54,The Crownlands,King's Landing,,,,
3200,7,7,11,0:06:54,0:07:02,The Crownlands,King's Landing,,,,
3201,7,7,12,0:07:02,0:07:04,The Crownlands,King's Landing,,,,
3202,7,7,13,0:07:04,0:07:15,The Crownlands,King's Landing,,,,
3203,7,7,14,0:07:15,0:07:26,The Crownlands,King's Landing,,,,
3204,7,7,15,0:07:26,0:07:36,The Crownlands,Blackwater Bay,,,,
3205,7,7,16,0:07:36,0:07:44,The Crownlands,Blackwater Bay,,,,
3206,7,7,17,0:07:44,0:08:08,The Crownlands,Blackwater Bay,,,,
3207,7,7,18,0:08:08,0:08:43,The Crownlands,Blackwater Bay,,,,
3208,7,7,19,0:08:43,0:08:47,The Crownlands,King's Landing,,,,
3209,7,7,20,0:08:47,0:09:23,The Crownlands,King's Landing,,,,
3210,7,7,21,0:09:23,0:09:57,The Crownlands,Outside King's Landing,,,,
3211,7,7,22,0:09:57,0:10:44,The Crownlands,Outside King's Landing,,,,
3212,7,7,23,0:10:44,0:11:03,The Crownlands,Outside King's Landing,,,,
3213,7,7,24,0:11:03,0:11:06,The Crownlands,Outside King's Landing,,,,
3214,7,7,25,0:11:06,0:11:59,The Crownlands,Outside King's Landing,,,,
3215,7,7,26,0:11:59,0:13:20,The Crownlands,Outside King's Landing,,,,
3216,7,7,27,0:13:20,0:13:31,The Crownlands,Outside King's Landing,,,,
3217,7,7,28,0:13:31,0:14:40,The Crownlands,Outside King's Landing,,,,
3218,7,7,29,0:14:40,0:15:18,The Crownlands,Outside King's Landing,,,,
3219,7,7,30,0:15:18,0:16:51,The Crownlands,Outside King's Landing,,,,
3220,7,7,31,0:16:51,0:17:21,The Crownlands,Outside King's Landing,,,,
3221,7,7,32,0:17:21,0:18:33,The Crownlands,Outside King's Landing,,,,
3222,7,7,33,0:18:33,0:22:09,The Crownlands,Outside King's Landing,,,,
3223,7,7,34,0:22:09,0:26:37,The Crownlands,Outside King's Landing,,,,
3224,7,7,35,0:26:37,0:29:14,The Crownlands,Outside King's Landing,,,,
3225,7,7,36,0:29:14,0:31:22,The Crownlands,Outside King's Landing,,,,
3226,7,7,37,0:31:22,0:31:42,The Crownlands,King's Landing,,,,
3227,7,7,38,0:31:42,0:32:58,The Crownlands,King's Landing,,,,
3228,7,7,39,0:32:58,0:38:20,The Crownlands,King's Landing,,,,
3229,7,7,40,0:38:20,0:41:02,The Crownlands,Outside King's Landing,,,,
3230,7,7,41,0:41:02,0:41:21,The Crownlands,Outside King's Landing,,,,
3231,7,7,42,0:41:21,0:42:28,The Crownlands,Outside King's Landing,,,,
3232,7,7,43,0:42:28,0:42:36,The North,Outside Winterfell,,,,
3233,7,7,44,0:42:36,0:46:05,The North,Winterfell,,,,
3234,7,7,45,0:46:05,0:46:10,The Crownlands,Dragonstone,,,,
3235,7,7,46,0:46:10,0:47:29,The Crownlands,Dragonstone,,,,
3236,7,7,47,0:47:29,0:47:53,The Crownlands,Dragonstone,,,,
3237,7,7,48,0:47:53,0:51:19,The Crownlands,Dragonstone,,,,
3238,7,7,49,0:51:19,0:55:32,The Crownlands,Dragonstone,,,,
3239,7,7,50,0:55:32,0:55:39,The Crownlands,Dragonstone,,,,
3240,7,7,51,0:55:39,0:56:07,The North,Winterfell,,,,
3241,7,7,52,0:56:07,1:01:47,The North,Winterfell,,,,
3242,7,7,53,1:01:47,1:02:16,The Crownlands,King's Landing,,,,
3243,7,7,54,1:02:16,1:02:35,The Crownlands,King's Landing,,,,
3244,7,7,55,1:02:35,1:05:33,The Crownlands,King's Landing,,,,
3245,7,7,56,1:05:33,1:07:06,The Crownlands,King's Landing,,,,
3246,7,7,57,1:07:06,1:07:46,The Crownlands,Outside King's Landing,,,,
3247,7,7,58,1:07:46,1:07:56,The Crownlands,Outside King's Landing,,,,
3248,7,7,59,1:07:56,1:08:21,The Crownlands,King's Landing,,,,
3249,7,7,60,1:08:21,1:08:28,The North,Winterfell,,,,
3250,7,7,61,1:08:28,1:08:36,The North,Winterfell,,,,
3251,7,7,62,1:08:36,1:10:57,The North,Winterfell,,,,
3252,7,7,63,1:10:57,1:11:27,Dorne,,,,,True
3253,7,7,64,1:11:27,1:11:41,The Narrow Sea,,,,,
3254,7,7,65,1:11:41,1:12:01,The Narrow Sea,,,,,
3255,7,7,66,1:12:01,1:12:11,The Narrow Sea,,,,,
3256,7,7,67,1:12:11,1:12:31,Dorne,Tower of Joy,,,,True
3257,7,7,68,1:12:31,1:13:09,The Narrow Sea,,,,,
3258,7,7,69,1:13:09,1:13:20,The Narrow Sea,,,,,
3259,7,7,70,1:13:20,1:13:28,The Narrow Sea,,,,,
3260,7,7,71,1:13:28,1:15:23,The North,Winterfell,,,,
3261,7,7,72,1:15:23,1:15:47,The North,Winterfell,,,,
3262,7,7,73,1:15:47,1:16:13,The Wall,Eastwatch,,,,
3263,7,7,74,1:16:13,1:16:46,The Wall,Eastwatch,,,,
3264,7,7,75,1:16:46,1:16:49,North of the Wall,The Wall,,,,
3265,7,7,76,1:16:49,1:16:52,The Wall,Eastwatch,,,,
3266,7,7,77,1:16:52,1:16:55,North of the Wall,The Wall,,,,
3267,7,7,78,1:16:55,1:16:59,The Wall,Eastwatch,,,,
3268,7,7,79,1:16:59,1:17:21,North of the Wall,The Wall,,,,
3269,7,7,80,1:17:21,1:17:28,The Wall,Eastwatch,,,,
3270,7,7,81,1:17:28,1:17:44,North of the Wall,The Wall,,,,
3271,7,7,82,1:17:44,1:17:46,The Wall,Eastwatch,,,,
3272,7,7,83,1:17:46,1:17:53,North of the Wall,The Wall,,,,
3273,7,7,84,1:17:53,1:18:05,The Wall,Eastwatch,,,,
3274,7,7,85,1:18:05,1:18:11,North of the Wall,The Wall,,,,
3275,7,7,86,1:18:11,1:18:16,The Wall,Eastwatch,,,,
3276,7,7,87,1:18:16,1:18:28,North of the Wall,The Wall,,,,
3277,7,7,88,1:18:28,1:18:36,The Wall,Eastwatch,,,,
3278,7,7,89,1:18:36,1:18:42,North of the Wall,The Wall,,,,
3279,7,7,90,1:18:42,1:18:52,The Wall,Eastwatch,,,,
3280,7,7,91,1:18:52,1:19:00,North of the Wall,The Wall,,,,
3281,7,7,92,1:19:00,1:19:08,The Wall,Eastwatch,,,,
3282,7,7,93,1:19:08,1:19:16,North of the Wall,The Wall,,,,
3283,7,7,94,1:19:16,1:19:25,The Wall,Eastwatch,,,,
3284,7,7,95,1:19:25,1:19:37,North of the Wall,The Wall,,,,
3285,7,7,96,1:19:37,1:19:45,The Wall,Eastwatch,,,,
3286,7,7,97,1:19:45,1:19:50,North of the Wall,The Wall,,,,
3287,7,7,98,1:19:50,1:19:58,The Wall,Eastwatch,,,,
3288,7,7,99,1:19:58,1:20:14,North of the Wall,The Wall,,,,
3289,7,7,100,1:20:14,1:20:26,North of the Wall,The Wall,,,,
3290,7,7,101,1:20:26,1:20:38,The Wall,Eastwatch,,,,
3291,7,7,102,1:20:38,1:20:43,The Wall,Eastwatch,,,,
3292,7,7,103,1:20:43,1:21:09,The Wall,Eastwatch,,,,
3293,7,7,104,1:21:09,1:21:10,The Wall,Eastwatch,,,,
3294,8,1,1,0:04:39,0:04:50,The North,Outside Winterfell,,,,
3295,8,1,2,0:04:50,0:05:09,The North,Winter Town,,,,
3296,8,1,3,0:05:09,0:05:15,The North,Winter Town,,,,
3297,8,1,4,0:05:15,0:05:53,The North,Winter Town,,,,
3298,8,1,5,0:05:53,0:06:16,The North,Winter Town,,,,
3299,8,1,6,0:06:16,0:06:39,The North,Winter Town,,,,
3300,8,1,7,0:06:39,0:06:48,The North,Winter Town,,,,
3301,8,1,8,0:06:48,0:06:56,The North,Winter Town,,,,
3302,8,1,9,0:06:56,0:07:05,The North,Winter Town,,,,
3303,8,1,10,0:07:05,0:07:28,The North,Winter Town,,,,
3304,8,1,11,0:07:28,0:07:47,The North,Winter Town,,,,
3305,8,1,12,0:07:47,0:08:05,The North,Winter Town,,,,
3306,8,1,13,0:08:05,0:08:14,The North,Winter Town,,,,
3307,8,1,14,0:08:14,0:08:18,The North,Winter Town,,,,
3308,8,1,15,0:08:18,0:08:21,The North,Winter Town,,,,
3309,8,1,16,0:08:21,0:08:26,The North,Winter Town,,,,
3310,8,1,17,0:08:26,0:08:37,The North,Winterfell,,,,
3311,8,1,18,0:08:37,0:08:46,The North,Winterfell,,,,
3312,8,1,19,0:08:46,0:09:02,The North,Winterfell,,,,
3313,8,1,20,0:09:02,0:09:32,The North,Winterfell,,,,
3314,8,1,21,0:09:32,0:09:52,The North,Winterfell,,,,
3315,8,1,22,0:09:52,0:10:33,The North,Winterfell,,,,
3316,8,1,23,0:10:33,0:11:14,The North,Winterfell,,,,
3317,8,1,24,0:11:14,0:11:20,The North,Winterfell,,,,
3318,8,1,25,0:11:20,0:13:40,The North,Winterfell,,,,
3319,8,1,26,0:13:40,0:14:00,The North,Winterfell,,,,
3320,8,1,27,0:14:00,0:14:06,The North,Winterfell,,,,
3321,8,1,28,0:14:06,0:14:33,The North,Winterfell,,,,
3322,8,1,29,0:14:33,0:16:12,The North,Winterfell,,,,
3323,8,1,30,0:16:12,0:16:16,The North,Winterfell,,,,
3324,8,1,31,0:16:16,0:16:23,The North,Winterfell,,,,
3325,8,1,32,0:16:23,0:16:33,The North,Winterfell,,,,
3326,8,1,33,0:16:33,0:18:32,The North,Winterfell,,,,
3327,8,1,34,0:18:32,0:19:04,The Crownlands,King's Landing,,,,
3328,8,1,35,0:19:04,0:19:22,The Crownlands,Blackwater Bay,,,,
3329,8,1,36,0:19:22,0:20:46,The Crownlands,Blackwater Bay,,,,
3330,8,1,37,0:20:46,0:21:39,The Crownlands,King's Landing,,,,
3331,8,1,38,0:21:39,0:23:28,The Crownlands,King's Landing,,,,
3332,8,1,39,0:23:28,0:24:08,The Crownlands,King's Landing,,,,
3333,8,1,40,0:24:08,0:24:42,The Crownlands,King's Landing,,,,
3334,8,1,41,0:24:42,0:25:33,The Crownlands,King's Landing,,,,
3335,8,1,42,0:25:33,0:25:37,The Crownlands,King's Landing,,,,
3336,8,1,43,0:25:37,0:26:12,The Crownlands,King's Landing,,,,
3337,8,1,44,0:26:12,0:27:52,The Crownlands,King's Landing,,,,
3338,8,1,45,0:27:52,0:28:04,The Crownlands,Blackwater Bay,,,,
3339,8,1,46,0:28:04,0:28:15,The Crownlands,Blackwater Bay,,,,
3340,8,1,47,0:28:15,0:28:23,The Crownlands,Blackwater Bay,,,,
3341,8,1,48,0:28:23,0:29:05,The Crownlands,Blackwater Bay,,,,
3342,8,1,49,0:29:05,0:30:10,The Narrow Sea,,,,,
3343,8,1,50,0:30:10,0:30:33,The North,Winterfell,,,,
3344,8,1,51,0:30:33,0:30:40,The North,Winterfell,,,,
3345,8,1,52,0:30:40,0:31:22,The North,Winterfell,,,,
3346,8,1,53,0:31:22,0:31:44,The North,Winterfell,,,,
3347,8,1,54,0:31:44,0:31:50,The North,Winterfell,,,,
3348,8,1,55,0:31:50,0:32:04,The North,Winterfell,,,,
3349,8,1,56,0:32:04,0:32:10,The North,Winterfell,,,,
3350,8,1,57,0:32:10,0:32:14,The North,Winterfell,,,,
3351,8,1,58,0:32:14,0:32:49,The North,Winterfell,,,,
3352,8,1,59,0:32:49,0:33:12,The North,Winterfell,,,,
3353,8,1,60,0:33:12,0:34:47,The North,Winterfell,,,,
3354,8,1,61,0:34:47,0:35:00,The North,Winterfell,,,,
3355,8,1,62,0:35:00,0:35:03,The North,Winterfell,,,,
3356,8,1,63,0:35:03,0:36:24,The North,Outside Winterfell,,,,
3357,8,1,64,0:36:24,0:36:40,The North,Outside Winterfell,,,,
3358,8,1,65,0:36:40,0:37:10,The North,Outside Winterfell,,,,
3359,8,1,66,0:37:10,0:37:28,The North,Outside Winterfell,,,,
3360,8,1,67,0:37:28,0:37:44,The North,Winterfell,,,,
3361,8,1,68,0:37:44,0:38:03,The North,Winterfell,,,,
3362,8,1,69,0:38:03,0:38:47,The North,Winterfell,,,,
3363,8,1,70,0:38:47,0:39:57,The North,Winterfell,,,,
3364,8,1,71,0:39:57,0:40:05,The North,Winterfell,,,,
3365,8,1,72,0:40:05,0:41:49,The North,Winterfell,,,,
3366,8,1,73,0:41:49,0:41:58,The North,Winterfell,,,,
3367,8,1,74,0:41:58,0:44:22,The North,Winterfell,,,,
3368,8,1,75,0:44:22,0:44:29,The North,Winterfell,,,,
3369,8,1,76,0:44:29,0:45:18,The North,Winterfell,,,,
3370,8,1,77,0:45:18,0:45:39,The North,Winterfell,,,,
3371,8,1,78,0:45:39,0:49:26,The North,Winterfell,,,,
3372,8,1,79,0:49:26,0:49:31,The North,Last Hearth,,,,
3373,8,1,80,0:49:31,0:51:27,The North,Last Hearth,,,,
3374,8,1,81,0:51:27,0:51:47,The North,Last Hearth,,,,
3375,8,1,82,0:51:47,0:52:14,The North,Last Hearth,,,,
3376,8,1,83,0:52:14,0:53:15,The North,Last Hearth,,,,
3377,8,1,84,0:53:15,0:53:29,The North,Winter Town,,,,
3378,8,1,85,0:53:29,0:54:10,The North,Winterfell,,,,
3379,8,1,86,0:54:10,0:54:29,The North,Winterfell,,,,
3380,8,2,1,0:03:39,0:07:46,The North,Winterfell,,,,
3381,8,2,2,0:07:46,0:08:12,The North,Winterfell,,,,
3382,8,2,3,0:08:12,0:08:21,The North,Winterfell,,,,
3383,8,2,4,0:08:21,0:08:26,The North,Winterfell,,,,
3384,8,2,5,0:08:26,0:08:36,The North,Winterfell,,,,
3385,8,2,6,0:08:36,0:08:42,The North,Winterfell,,,,
3386,8,2,7,0:08:42,0:09:00,The North,Winterfell,,,,
3387,8,2,8,0:09:00,0:09:11,The North,Winterfell,,,,
3388,8,2,9,0:09:11,0:09:38,The North,Winterfell,,,,
3389,8,2,10,0:09:38,0:11:54,The North,Winterfell,,,,
3390,8,2,11,0:11:54,0:13:16,The North,Winterfell,,,,
3391,8,2,12,0:13:16,0:13:40,The North,Winterfell,,,,
3392,8,2,13,0:13:40,0:15:07,The North,Winterfell,,,,
3393,8,2,14,0:15:07,0:16:02,The North,Winterfell,,,,
3394,8,2,15,0:16:02,0:16:07,The North,Winterfell,,,,
3395,8,2,16,0:16:07,0:16:17,The North,Winterfell,,,,
3396,8,2,17,0:16:17,0:16:27,The North,Winterfell,,,,
3397,8,2,18,0:16:27,0:16:32,The North,Winterfell,,,,
3398,8,2,19,0:16:32,0:16:56,The North,Winterfell,,,,
3399,8,2,20,0:16:56,0:18:13,The North,Winterfell,,,,
3400,8,2,21,0:18:13,0:19:33,The North,Winterfell,,,,
3401,8,2,22,0:19:33,0:20:07,The North,Winterfell,,,,
3402,8,2,23,0:20:07,0:23:33,The North,Winterfell,,,,
3403,8,2,24,0:23:33,0:23:39,The North,Winterfell,,,,
3404,8,2,25,0:23:39,0:24:43,The North,Winterfell,,,,
3405,8,2,26,0:24:43,0:24:46,The North,Winterfell,,,,
3406,8,2,27,0:24:46,0:25:27,The North,Winterfell,,,,
3407,8,2,28,0:25:27,0:25:38,The North,Winterfell,,,,
3408,8,2,29,0:25:38,0:26:32,The North,Winterfell,,,,
3409,8,2,30,0:26:32,0:26:37,The North,Winterfell,,,,
3410,8,2,31,0:26:37,0:26:41,The North,Winterfell,,,,
3411,8,2,32,0:26:41,0:26:57,The North,Winterfell,,,,
3412,8,2,33,0:26:57,0:27:51,The North,Winterfell,,,,
3413,8,2,34,0:27:51,0:27:56,The North,Winterfell,,,,
3414,8,2,35,0:27:56,0:28:02,The North,Winterfell,,,,
3415,8,2,36,0:28:02,0:28:07,The North,Winterfell,,,,
3416,8,2,37,0:28:07,0:28:11,The North,Winterfell,,,,
3417,8,2,38,0:28:11,0:28:21,The North,Winterfell,,,,
3418,8,2,39,0:28:21,0:31:28,The North,Winterfell,,,,
3419,8,2,40,0:31:28,0:31:31,The North,Winterfell,,,,
3420,8,2,41,0:31:31,0:31:36,The North,Winterfell,,,,
3421,8,2,42,0:31:36,0:32:08,The North,Winterfell,,,,
3422,8,2,43,0:32:08,0:32:21,The North,Winterfell,,,,
3423,8,2,44,0:32:21,0:32:32,The North,Winterfell,,,,
3424,8,2,45,0:32:32,0:33:45,The North,Winterfell,,,,
3425,8,2,46,0:33:45,0:34:22,The North,Winterfell,,,,
3426,8,2,47,0:34:22,0:35:54,The North,Winterfell,,,,
3427,8,2,48,0:35:54,0:37:15,The North,Winterfell,,,,
3428,8,2,49,0:37:15,0:38:04,The North,Winterfell,,,,
3429,8,2,50,0:38:04,0:39:53,The North,Winterfell,,,,
3430,8,2,51,0:39:53,0:41:15,The North,Winterfell,,,,
3431,8,2,52,0:41:15,0:42:35,The North,Winterfell,,,,
3432,8,2,53,0:42:35,0:42:40,The North,Winterfell,,,,
3433,8,2,54,0:42:40,0:43:07,The North,Winterfell,,,,
3434,8,2,55,0:43:07,0:43:55,The North,Winterfell,,,,
3435,8,2,56,0:43:55,0:45:39,The North,Winterfell,,,,
3436,8,2,57,0:45:39,0:49:49,The North,Winterfell,,,,
3437,8,2,58,0:49:49,0:50:34,The North,Winterfell,,,,
3438,8,2,59,0:50:34,0:52:07,The North,Winterfell,,,,
3439,8,2,60,0:52:07,0:53:04,The North,Winterfell,,,,
3440,8,2,61,0:53:04,0:53:08,The North,Winterfell,,,,
3441,8,2,62,0:53:08,0:53:22,The North,Winterfell,,,,
3442,8,2,63,0:53:22,0:53:29,The North,Winterfell,,,,
3443,8,2,64,0:53:29,0:53:48,The North,Winterfell,,,,
3444,8,2,65,0:53:48,0:53:56,The North,Winterfell,,,,
3445,8,2,66,0:53:56,0:57:16,The North,Winterfell,,,,
3446,8,2,67,0:57:16,0:57:35,The North,Winterfell,,,,
3447,8,2,68,0:57:35,0:57:49,The North,Winterfell,,,,
3448,8,2,69,0:57:49,0:58:16,The North,Outside Winterfell,,,,
3449,8,3,1,0:03:37,0:04:18,The North,Winterfell,,,,
3450,8,3,2,0:04:18,0:04:22,The North,Winterfell,,,,
3451,8,3,3,0:04:22,0:04:26,The North,Winterfell,,,,
3452,8,3,4,0:04:26,0:04:53,The North,Winterfell,,,,
3453,8,3,5,0:04:53,0:04:58,The North,Winterfell,,,,
3454,8,3,6,0:04:58,0:05:02,The North,Winterfell,,,,
3455,8,3,7,0:05:02,0:05:09,The North,Winterfell,,,,
3456,8,3,8,0:05:09,0:05:20,The North,Winterfell,,,,
3457,8,3,9,0:05:20,0:05:36,The North,Winterfell,,,,
3458,8,3,10,0:05:36,0:05:43,The North,Winterfell,,,,
3459,8,3,11,0:05:43,0:05:46,The North,Winterfell,,,,
3460,8,3,12,0:05:46,0:05:57,The North,Winterfell,,,,
3461,8,3,13,0:05:57,0:06:01,The North,Winterfell,,,,
3462,8,3,14,0:06:01,0:06:16,The North,Winterfell,,,,
3463,8,3,15,0:06:16,0:06:27,The North,Winterfell,,,,
3464,8,3,16,0:06:27,0:06:38,The North,Winterfell,,,,
3465,8,3,17,0:06:38,0:06:44,The North,Winterfell,,,,
3466,8,3,18,0:06:44,0:06:48,The North,Winterfell,,,,
3467,8,3,19,0:06:48,0:07:08,The North,Winterfell,,,,
3468,8,3,20,0:07:08,0:07:15,The North,Winterfell,,,,
3469,8,3,21,0:07:15,0:07:23,The North,Winterfell,,,,
3470,8,3,22,0:07:23,0:07:29,The North,Winterfell,,,,
3471,8,3,23,0:07:29,0:07:33,The North,Winterfell,,,,
