id,seasonNum,episodeNum,sceneNo,characterName
8799,7,2,10,Samwell Tarly
8800,7,2,10,Archmaester Ebrose
8801,7,2,10,Jorah Mormont
8802,7,2,11,Samwell Tarly
8803,7,2,11,Jorah Mormont
8804,7,2,12,Cersei Lannister
8805,7,2,12,Qyburn
8806,7,2,13,Daenerys Targaryen
8807,7,2,13,Yara Greyjoy
8808,7,2,13,Theon Greyjoy
8809,7,2,13,Tyrion Lannister
8810,7,2,13,Lord Varys
8811,7,2,13,Missandei
8812,7,2,13,Grey Worm
8813,7,2,13,Ellaria Sand
8814,7,2,13,Olenna Tyrell
8815,7,2,14,Daenerys Targaryen
8816,7,2,14,Olenna Tyrell
8817,7,2,15,Grey Worm
8818,7,2,16,Grey Worm
8819,7,2,16,Missandei
8820,7,2,17,Samwell Tarly
8821,7,2,17,Archmaester Ebrose
8822,7,2,18,Jorah Mormont
8823,7,2,19,Jorah Mormont
8824,7,2,19,Samwell Tarly
8825,7,2,21,Arya Stark
8826,7,2,22,Arya Stark
8827,7,2,22,Hot Pie
8828,7,2,23,Arya Stark
8829,7,2,24,Jon Snow
8830,7,2,24,Maester Wolkan
8831,7,2,25,Jon Snow
8832,7,2,25,Lyanna Mormont
8833,7,2,25,Alys Karstark
8834,7,2,25,Ned Umber
8835,7,2,25,Robett Glover
8836,7,2,25,Sansa Stark
8837,7,2,25,Petyr Baelish
8838,7,2,25,Yohn Royce
8839,7,2,25,Davos Seaworth
8840,7,2,25,Brienne of Tarth
8841,7,2,26,Jon Snow
8842,7,2,27,Jon Snow
8843,7,2,27,Petyr Baelish
8844,7,2,28,Jon Snow
8845,7,2,29,Jon Snow
8846,7,2,29,Davos Seaworth
8847,7,2,30,Jon Snow
8848,7,2,30,Davos Seaworth
8849,7,2,30,Sansa Stark
8850,7,2,31,Sansa Stark
8851,7,2,32,Sansa Stark
8852,7,2,32,Petyr Baelish
8853,7,2,33,Arya Stark
8854,7,2,34,Arya Stark
8855,7,2,34,Nymeria
8856,7,2,35,Arya Stark
8857,7,2,37,Obara Sand
8858,7,2,37,Tyene Sand
8859,7,2,37,Nymeria Sand
8860,7,2,38,Ellaria Sand
8861,7,2,38,Yara Greyjoy
8862,7,2,38,Theon Greyjoy
8863,7,2,39,Yara Greyjoy
8864,7,2,39,Theon Greyjoy
8865,7,2,41,Yara Greyjoy
8866,7,2,41,Theon Greyjoy
8867,7,2,41,Euron Greyjoy
8868,7,2,42,Yara Greyjoy
8869,7,2,42,Theon Greyjoy
8870,7,2,42,Euron Greyjoy
8871,7,2,42,Tyene Sand
8872,7,2,43,Ellaria Sand
8873,7,2,43,Tyene Sand
8874,7,2,44,Yara Greyjoy
8875,7,2,44,Theon Greyjoy
8876,7,2,45,Euron Greyjoy
8877,7,2,46,Euron Greyjoy
8878,7,2,46,Obara Sand
8879,7,2,46,Nymeria Sand
8880,7,2,47,Tyene Sand
8881,7,2,48,Euron Greyjoy
8882,7,2,48,Obara Sand
8883,7,2,48,Nymeria Sand
8884,7,2,49,Euron Greyjoy
8885,7,2,49,Nymeria Sand
8886,7,2,50,Ellaria Sand
8887,7,2,50,Tyene Sand
8888,7,2,52,Euron Greyjoy
8889,7,2,52,Yara Greyjoy
8890,7,2,53,Theon Greyjoy
8891,7,2,54,Euron Greyjoy
8892,7,2,54,Yara Greyjoy
8893,7,2,54,Theon Greyjoy
8894,7,2,55,Euron Greyjoy
8895,7,2,55,Yara Greyjoy
8896,7,2,56,Obara Sand
8897,7,2,56,Nymeria Sand
8898,7,2,57,Theon Greyjoy
8899,7,2,58,Obara Sand
8900,7,2,58,Nymeria Sand
8901,7,2,59,Theon Greyjoy
8902,7,3,2,Jon Snow
8903,7,3,2,Davos Seaworth
8904,7,3,2,Tyrion Lannister
8905,7,3,2,Missandei
8906,7,3,2,Qhono
8907,7,3,3,Jon Snow
8908,7,3,3,Davos Seaworth
8909,7,3,3,Tyrion Lannister
8910,7,3,3,Missandei
8911,7,3,3,Qhono
8912,7,3,4,Jon Snow
8913,7,3,4,Davos Seaworth
8914,7,3,4,Tyrion Lannister
8915,7,3,4,Missandei
8916,7,3,4,Qhono
8917,7,3,5,Jon Snow
8918,7,3,5,Davos Seaworth
8919,7,3,5,Tyrion Lannister
8920,7,3,5,Missandei
8921,7,3,5,Qhono
8922,7,3,5,Drogon
8923,7,3,5,Viserion
8924,7,3,5,Rhaegal
8925,7,3,6,Melisandre
8926,7,3,6,Lord Varys
8927,7,3,7,Melisandre
8928,7,3,7,Lord Varys
8929,7,3,8,Daenerys Targaryen
8930,7,3,8,Jon Snow
8931,7,3,8,Davos Seaworth
8932,7,3,8,Tyrion Lannister
8933,7,3,8,Missandei
8934,7,3,8,Qhono
8935,7,3,9,Daenerys Targaryen
8936,7,3,9,Jon Snow
8937,7,3,9,Davos Seaworth
8938,7,3,9,Tyrion Lannister
8939,7,3,9,Missandei
8940,7,3,9,Qhono
8941,7,3,9,Lord Varys
8942,7,3,10,Daenerys Targaryen
8943,7,3,10,Tyrion Lannister
8944,7,3,10,Missandei
8945,7,3,10,Lord Varys
8946,7,3,11,Theon Greyjoy
8947,7,3,11,Harrag
8948,7,3,13,Euron Greyjoy
8949,7,3,13,Yara Greyjoy
8950,7,3,13,Ellaria Sand
8951,7,3,13,Tyene Sand
8952,7,3,14,Euron Greyjoy
8953,7,3,14,Yara Greyjoy
8954,7,3,14,Ellaria Sand
8955,7,3,14,Tyene Sand
8956,7,3,15,Euron Greyjoy
8957,7,3,15,Yara Greyjoy
8958,7,3,15,Ellaria Sand
8959,7,3,15,Tyene Sand
8960,7,3,15,Cersei Lannister
8961,7,3,15,Gregor Clegane
8962,7,3,15,Jaime Lannister
8963,7,3,15,Qyburn
8964,7,3,16,Ellaria Sand
8965,7,3,16,Tyene Sand
8966,7,3,16,Cersei Lannister
8967,7,3,16,Gregor Clegane
8968,7,3,16,Qyburn
8969,7,3,17,Ellaria Sand
8970,7,3,17,Tyene Sand
8971,7,3,18,Jaime Lannister
8972,7,3,19,Jaime Lannister
8973,7,3,19,Cersei Lannister
8974,7,3,20,Jaime Lannister
8975,7,3,20,Cersei Lannister
8976,7,3,21,Jaime Lannister
8977,7,3,21,Cersei Lannister
8978,7,3,21,Bernadette
8979,7,3,22,Cersei Lannister
8980,7,3,22,Tycho Nestoris
8981,7,3,23,Jon Snow
8982,7,3,23,Tyrion Lannister
8983,7,3,24,Daenerys Targaryen
8984,7,3,24,Tyrion Lannister
8985,7,3,25,Daenerys Targaryen
8986,7,3,25,Jon Snow
8987,7,3,25,Viserion
8988,7,3,25,Rhaegal
8989,7,3,26,Daenerys Targaryen
8990,7,3,26,Jon Snow
8991,7,3,28,Sansa Stark
8992,7,3,28,Petyr Baelish
8993,7,3,28,Maester Wolkan
8994,7,3,28,Yohn Royce
8995,7,3,29,Sansa Stark
8996,7,3,29,Petyr Baelish
8997,7,3,29,Yohn Royce
8998,7,3,30,Sansa Stark
8999,7,3,30,Petyr Baelish
9000,7,3,31,Sansa Stark
9001,7,3,32,Sansa Stark
9002,7,3,32,Bran Stark
9003,7,3,32,Meera Reed
9004,7,3,33,Sansa Stark
9005,7,3,33,Bran Stark
9006,7,3,34,Archmaester Ebrose
9007,7,3,34,Samwell Tarly
9008,7,3,34,Jorah Mormont
9009,7,3,35,Samwell Tarly
9010,7,3,35,Jorah Mormont
9011,7,3,36,Archmaester Ebrose
9012,7,3,36,Samwell Tarly
9013,7,3,37,Daenerys Targaryen
9014,7,3,37,Tyrion Lannister
9015,7,3,37,Missandei
9016,7,3,37,Lord Varys
9017,7,3,39,Grey Worm
9018,7,3,41,Daenerys Targaryen
9019,7,3,41,Tyrion Lannister
9020,7,3,41,Missandei
9021,7,3,41,Lord Varys
9022,7,3,42,Grey Worm
9023,7,3,44,Grey Worm
9024,7,3,45,Grey Worm
9025,7,3,46,Jaime Lannister
9026,7,3,47,Jaime Lannister
9027,7,3,47,Bronn
9028,7,3,47,Randyll Tarly
9029,7,3,47,Dickon Tarly
9030,7,3,48,Olenna Tyrell
9031,7,3,49,Jaime Lannister
9032,7,3,50,Olenna Tyrell
9033,7,3,50,Jaime Lannister
9034,7,4,2,Jaime Lannister
9035,7,4,3,Jaime Lannister
9036,7,4,3,Bronn
9037,7,4,4,Jaime Lannister
9038,7,4,4,Bronn
9039,7,4,4,Randyll Tarly
9040,7,4,4,Dickon Tarly
9041,7,4,5,Tycho Nestoris
9042,7,4,5,Cersei Lannister
9043,7,4,6,Petyr Baelish
9044,7,4,6,Bran Stark
9045,7,4,7,Petyr Baelish
9046,7,4,7,Bran Stark
9047,7,4,7,Meera Reed
9048,7,4,8,Bran Stark
9049,7,4,8,Meera Reed
9050,7,4,9,Arya Stark
9051,7,4,10,Arya Stark
9052,7,4,10,Koner
9053,7,4,10,Henk
9054,7,4,11,Arya Stark
9055,7,4,12,Koner
9056,7,4,12,Henk
9057,7,4,13,Koner
9058,7,4,13,Henk
9059,7,4,13,Sansa Stark
9060,7,4,14,Arya Stark
9061,7,4,14,Sansa Stark
9062,7,4,15,Arya Stark
9063,7,4,15,Sansa Stark
9064,7,4,15,Bran Stark
9065,7,4,16,Arya Stark
9066,7,4,16,Sansa Stark
9067,7,4,16,Bran Stark
9068,7,4,16,Brienne of Tarth
9069,7,4,16,Podrick Payne
9070,7,4,17,Brienne of Tarth
9071,7,4,17,Podrick Payne
9072,7,4,18,Arya Stark
9073,7,4,18,Sansa Stark
9074,7,4,18,Bran Stark
9075,7,4,18,Petyr Baelish
9076,7,4,19,Daenerys Targaryen
9077,7,4,19,Missandei
9078,7,4,19,Qhono
9079,7,4,20,Daenerys Targaryen
9080,7,4,20,Missandei
9081,7,4,20,Qhono
9082,7,4,20,Jon Snow
9083,7,4,21,Daenerys Targaryen
9084,7,4,21,Missandei
9085,7,4,21,Jon Snow
9086,7,4,22,Daenerys Targaryen
9087,7,4,22,Missandei
9088,7,4,22,Jon Snow
9089,7,4,22,Davos Seaworth
9090,7,4,23,Daenerys Targaryen
9091,7,4,23,Jon Snow
9092,7,4,24,Daenerys Targaryen
9093,7,4,24,Missandei
9094,7,4,24,Jon Snow
9095,7,4,24,Davos Seaworth
9096,7,4,24,Tyrion Lannister
9097,7,4,24,Lord Varys
9098,7,4,25,Daenerys Targaryen
9099,7,4,25,Missandei
9100,7,4,25,Jon Snow
9101,7,4,25,Davos Seaworth
9102,7,4,25,Tyrion Lannister
9103,7,4,25,Lord Varys
9104,7,4,25,Drogon
9105,7,4,25,Viserion
9106,7,4,25,Rhaegal
9107,7,4,26,Daenerys Targaryen
9108,7,4,26,Missandei
9109,7,4,26,Jon Snow
9110,7,4,26,Davos Seaworth
9111,7,4,26,Tyrion Lannister
9112,7,4,26,Lord Varys
9113,7,4,27,Daenerys Targaryen
9114,7,4,27,Missandei
9115,7,4,27,Jon Snow
9116,7,4,27,Davos Seaworth
9117,7,4,27,Tyrion Lannister
9118,7,4,27,Lord Varys
9119,7,4,27,Drogon
9120,7,4,27,Viserion
9121,7,4,27,Rhaegal
9122,7,4,28,Daenerys Targaryen
9123,7,4,28,Missandei
9124,7,4,28,Jon Snow
9125,7,4,28,Davos Seaworth
9126,7,4,28,Tyrion Lannister
9127,7,4,28,Lord Varys
9128,7,4,29,Daenerys Targaryen
9129,7,4,29,Missandei
9130,7,4,29,Jon Snow
9131,7,4,29,Davos Seaworth
9132,7,4,29,Tyrion Lannister
9133,7,4,29,Lord Varys
9134,7,4,29,Drogon
9135,7,4,29,Viserion
9136,7,4,29,Rhaegal
9137,7,4,30,Brienne of Tarth
9138,7,4,30,Podrick Payne
9139,7,4,31,Brienne of Tarth
9140,7,4,31,Podrick Payne
9141,7,4,31,Arya Stark
9142,7,4,32,Sansa Stark
9143,7,4,32,Petyr Baelish
9144,7,4,33,Sansa Stark
9145,7,4,33,Petyr Baelish
9146,7,4,33,Brienne of Tarth
9147,7,4,33,Podrick Payne
9148,7,4,33,Arya Stark
9149,7,4,34,Jon Snow
9150,7,4,34,Davos Seaworth
9151,7,4,35,Jon Snow
9152,7,4,35,Davos Seaworth
9153,7,4,35,Missandei
9154,7,4,36,Theon Greyjoy
9155,7,4,36,Harrag
9156,7,4,37,Theon Greyjoy
9157,7,4,37,Harrag
9158,7,4,37,Jon Snow
9159,7,4,37,Davos Seaworth
9160,7,4,37,Missandei
9161,7,4,38,Bronn
9162,7,4,38,Jaime Lannister
9163,7,4,39,Bronn
9164,7,4,39,Jaime Lannister
9165,7,4,39,Randyll Tarly
9166,7,4,40,Bronn
9167,7,4,40,Jaime Lannister
9168,7,4,41,Bronn
9169,7,4,41,Jaime Lannister
9170,7,4,41,Dickon Tarly
9171,7,4,42,Bronn
9172,7,4,42,Jaime Lannister
9173,7,4,42,Dickon Tarly
9174,7,4,42,Randyll Tarly
9175,7,4,44,Bronn
9176,7,4,44,Jaime Lannister
9177,7,4,44,Dickon Tarly
9178,7,4,44,Randyll Tarly
9179,7,4,45,Bronn
9180,7,4,45,Jaime Lannister
9181,7,4,45,Dickon Tarly
9182,7,4,45,Randyll Tarly
9183,7,4,45,Drogon
9184,7,4,45,Daenerys Targaryen
9185,7,4,47,Dickon Tarly
9186,7,4,49,Jaime Lannister
9187,7,4,51,Jaime Lannister
9188,7,4,53,Daenerys Targaryen
9189,7,4,53,Drogon
9190,7,4,55,Daenerys Targaryen
9191,7,4,55,Drogon
9192,7,4,56,Daenerys Targaryen
9193,7,4,56,Drogon
9194,7,4,56,Bronn
9195,7,4,56,Jaime Lannister
9196,7,4,57,Daenerys Targaryen
9197,7,4,57,Drogon
9198,7,4,58,Jaime Lannister
9199,7,4,58,Bronn
9200,7,4,59,Jaime Lannister
9201,7,4,60,Drogon
9202,7,4,61,Jaime Lannister
9203,7,4,62,Jaime Lannister
9204,7,4,62,Dickon Tarly
9205,7,4,63,Bronn
9206,7,4,63,Drogon
9207,7,4,64,Bronn
9208,7,4,65,Daenerys Targaryen
9209,7,4,65,Drogon
9210,7,4,66,Daenerys Targaryen
9211,7,4,66,Drogon
9212,7,4,66,Tyrion Lannister
9213,7,4,66,Qhono
9214,7,4,68,Tyrion Lannister
9215,7,4,68,Qhono
9216,7,4,70,Tyrion Lannister
9217,7,4,71,Jaime Lannister
9218,7,4,72,Daenerys Targaryen
9219,7,4,72,Drogon
9220,7,4,72,Jaime Lannister
9221,7,4,73,Daenerys Targaryen
9222,7,4,73,Drogon
9223,7,4,73,Bronn
9224,7,4,73,Tyrion Lannister
9225,7,4,73,Qhono
9226,7,4,74,Daenerys Targaryen
9227,7,4,74,Drogon
9228,7,4,74,Bronn
9229,7,4,74,Tyrion Lannister
9230,7,4,75,Daenerys Targaryen
9231,7,4,75,Drogon
9232,7,4,75,Bronn
9233,7,4,76,Tyrion Lannister
9234,7,4,76,Qhono
9235,7,4,77,Daenerys Targaryen
9236,7,4,77,Drogon
9237,7,4,77,Bronn
9238,7,4,77,Tyrion Lannister
9239,7,4,78,Daenerys Targaryen
9240,7,4,78,Drogon
9241,7,4,78,Bronn
9242,7,4,79,Daenerys Targaryen
9243,7,4,79,Drogon
9244,7,4,80,Daenerys Targaryen
9245,7,4,80,Drogon
9246,7,4,80,Jaime Lannister
9247,7,4,81,Tyrion Lannister
9248,7,4,81,Jaime Lannister
9249,7,4,82,Jaime Lannister
9250,7,4,82,Drogon
9251,7,4,82,Daenerys Targaryen
9252,7,4,82,Tyrion Lannister
9253,7,4,82,Qhono
9254,7,4,83,Jaime Lannister
9255,7,4,83,Drogon
9256,7,4,83,Daenerys Targaryen
9257,7,4,84,Jaime Lannister
9258,7,4,84,Drogon
9259,7,4,84,Daenerys Targaryen
9260,7,4,84,Bronn
9261,7,4,85,Jaime Lannister
9262,7,4,85,Bronn
9263,7,4,86,Jaime Lannister
9264,7,5,1,Bronn
9265,7,5,1,Jaime Lannister
9266,7,5,2,Jaime Lannister
9267,7,5,3,Tyrion Lannister
9268,7,5,4,Drogon
9269,7,5,6,Drogon
9270,7,5,6,Daenerys Targaryen
9271,7,5,6,Tyrion Lannister
9272,7,5,6,Qhono
9273,7,5,6,Randyll Tarly
9274,7,5,6,Dickon Tarly
9275,7,5,7,Drogon
9276,7,5,7,Daenerys Targaryen
9277,7,5,7,Tyrion Lannister
9278,7,5,7,Qhono
9279,7,5,8,Jaime Lannister
9280,7,5,8,Qyburn
9281,7,5,9,Jaime Lannister
9282,7,5,9,Cersei Lannister
9283,7,5,10,Jon Snow
9284,7,5,10,Drogon
9285,7,5,10,Daenerys Targaryen
9286,7,5,11,Jon Snow
9287,7,5,11,Drogon
9288,7,5,11,Rhaegal
9289,7,5,11,Viserion
9290,7,5,11,Daenerys Targaryen
9291,7,5,12,Jon Snow
9292,7,5,12,Daenerys Targaryen
9293,7,5,13,Jon Snow
9294,7,5,13,Daenerys Targaryen
9295,7,5,13,Qhono
9296,7,5,13,Jorah Mormont
9297,7,5,14,Bran Stark
9298,7,5,19,The Night King
9299,7,5,19,White Walker
9300,7,5,20,Bran Stark
9301,7,5,20,Maester Wolkan
9302,7,5,21,Archmaester Ebrose
9303,7,5,21,Samwell Tarly
9304,7,5,21,Maester Sandhu
9305,7,5,22,Archmaester Ebrose
9306,7,5,22,Maester Sandhu
9307,7,5,23,Tyrion Lannister
9308,7,5,23,Lord Varys
9309,7,5,24,Jon Snow
9310,7,5,24,Daenerys Targaryen
9311,7,5,24,Tyrion Lannister
9312,7,5,24,Lord Varys
9313,7,5,24,Jorah Mormont
9314,7,5,24,Davos Seaworth
9315,7,5,25,Arya Stark
9316,7,5,25,Sansa Stark
9317,7,5,25,Robett Glover
9318,7,5,25,Yohn Royce
9319,7,5,26,Arya Stark
9320,7,5,26,Sansa Stark
9321,7,5,27,Davos Seaworth
9322,7,5,27,Tyrion Lannister
9323,7,5,28,Bronn
9324,7,5,28,Jaime Lannister
9325,7,5,29,Bronn
9326,7,5,29,Jaime Lannister
9327,7,5,29,Tyrion Lannister
9328,7,5,30,Jaime Lannister
9329,7,5,30,Tyrion Lannister
9330,7,5,31,Davos Seaworth
9331,7,5,31,Gendry
9332,7,5,32,Davos Seaworth
9333,7,5,32,Gendry
9334,7,5,32,Kevin Eldon
9335,7,5,32,Laurence Spellman
9336,7,5,33,Davos Seaworth
9337,7,5,33,Gendry
9338,7,5,33,Kevin Eldon
9339,7,5,33,Laurence Spellman
9340,7,5,33,Tyrion Lannister
9341,7,5,34,Jaime Lannister
9342,7,5,34,Qyburn
9343,7,5,34,Cersei Lannister
9344,7,5,35,Jaime Lannister
9345,7,5,35,Cersei Lannister
9346,7,5,36,Davos Seaworth
9347,7,5,36,Gendry
9348,7,5,37,Davos Seaworth
9349,7,5,37,Gendry
9350,7,5,37,Jon Snow
9351,7,5,38,Jorah Mormont
9352,7,5,38,Tyrion Lannister
9353,7,5,39,Jorah Mormont
9354,7,5,39,Tyrion Lannister
9355,7,5,39,Daenerys Targaryen
9356,7,5,39,Qhono
9357,7,5,40,Jorah Mormont
9358,7,5,40,Tyrion Lannister
9359,7,5,40,Daenerys Targaryen
9360,7,5,40,Qhono
9361,7,5,40,Jon Snow
9362,7,5,40,Davos Seaworth
9363,7,5,40,Gendry
9364,7,5,41,Samwell Tarly
9365,7,5,41,Gilly
9366,7,5,41,Baby Sam
9367,7,5,42,Samwell Tarly
9368,7,5,43,Samwell Tarly
9369,7,5,43,Gilly
9370,7,5,43,Baby Sam
9371,7,5,44,Petyr Baelish
9372,7,5,44,Adele Smyth-Kennedy
9373,7,5,44,Arya Stark
9374,7,5,45,Petyr Baelish
9375,7,5,45,Yohn Royce
9376,7,5,45,Robett Glover
9377,7,5,45,Arya Stark
9378,7,5,46,Petyr Baelish
9379,7,5,46,Maester Wolkan
9380,7,5,46,Arya Stark
9381,7,5,47,Petyr Baelish
9382,7,5,47,Arya Stark
9383,7,5,48,Arya Stark
9384,7,5,49,Petyr Baelish
9385,7,5,49,Arya Stark
9386,7,5,50,Jon Snow
9387,7,5,50,Gendry
9388,7,5,50,Davos Seaworth
9389,7,5,50,Jorah Mormont
9390,7,5,51,Jon Snow
9391,7,5,51,Gendry
9392,7,5,51,Davos Seaworth
9393,7,5,51,Jorah Mormont
9394,7,5,51,Tormund Giantsbane
9395,7,5,52,Jon Snow
9396,7,5,52,Gendry
9397,7,5,52,Davos Seaworth
9398,7,5,52,Jorah Mormont
9399,7,5,52,Tormund Giantsbane
9400,7,5,52,Sandor Clegane
9401,7,5,52,Thoros of Myr
9402,7,5,52,Beric Dondarrion
9403,7,5,53,Jon Snow
9404,7,5,53,Gendry
9405,7,5,53,Jorah Mormont
9406,7,5,53,Tormund Giantsbane
9407,7,5,53,Sandor Clegane
9408,7,5,53,Thoros of Myr
9409,7,5,53,Beric Dondarrion
9410,7,5,54,Jon Snow
9411,7,5,54,Gendry
9412,7,5,54,Jorah Mormont
9413,7,5,54,Tormund Giantsbane
9414,7,5,54,Sandor Clegane
9415,7,5,54,Thoros of Myr
9416,7,5,54,Beric Dondarrion
9417,7,6,2,Jon Snow
9418,7,6,2,Gendry
9419,7,6,2,Jorah Mormont
9420,7,6,2,Tormund Giantsbane
9421,7,6,2,Sandor Clegane
9422,7,6,2,Thoros of Myr
9423,7,6,2,Beric Dondarrion
9424,7,6,3,Jon Snow
9425,7,6,3,Gendry
9426,7,6,3,Jorah Mormont
9427,7,6,3,Tormund Giantsbane
9428,7,6,3,Sandor Clegane
9429,7,6,3,Thoros of Myr
9430,7,6,3,Beric Dondarrion
9431,7,6,4,Jon Snow
9432,7,6,4,Gendry
9433,7,6,4,Jorah Mormont
9434,7,6,4,Tormund Giantsbane
9435,7,6,4,Sandor Clegane
9436,7,6,4,Thoros of Myr
9437,7,6,4,Beric Dondarrion
9438,7,6,5,Jon Snow
9439,7,6,5,Jorah Mormont
9440,7,6,6,Arya Stark
9441,7,6,7,Arya Stark
9442,7,6,7,Sansa Stark
9443,7,6,8,Jon Snow
9444,7,6,8,Gendry
9445,7,6,8,Jorah Mormont
9446,7,6,8,Tormund Giantsbane
9447,7,6,8,Sandor Clegane
9448,7,6,8,Thoros of Myr
9449,7,6,8,Beric Dondarrion
9450,7,6,9,Tormund Giantsbane
9451,7,6,9,Sandor Clegane
9452,7,6,10,Jorah Mormont
9453,7,6,10,Tormund Giantsbane
9454,7,6,10,Sandor Clegane
9455,7,6,10,Thoros of Myr
9456,7,6,11,Tormund Giantsbane
9457,7,6,11,Sandor Clegane
9458,7,6,12,Jon Snow
9459,7,6,12,Beric Dondarrion
9460,7,6,13,Jon Snow
9461,7,6,13,Gendry
9462,7,6,13,Thoros of Myr
9463,7,6,13,Beric Dondarrion
9464,7,6,14,Jon Snow
9465,7,6,14,Beric Dondarrion
9466,7,6,15,Jon Snow
9467,7,6,15,Gendry
9468,7,6,15,Jorah Mormont
9469,7,6,15,Tormund Giantsbane
9470,7,6,15,Sandor Clegane
9471,7,6,15,Thoros of Myr
9472,7,6,15,Beric Dondarrion
9473,7,6,16,Daenerys Targaryen
9474,7,6,16,Tyrion Lannister
9475,7,6,17,Jon Snow
9476,7,6,17,Gendry
9477,7,6,17,Jorah Mormont
9478,7,6,17,Tormund Giantsbane
9479,7,6,17,Sandor Clegane
9480,7,6,17,Thoros of Myr
9481,7,6,17,Beric Dondarrion
9482,7,6,18,Jon Snow
9483,7,6,18,Gendry
9484,7,6,18,Jorah Mormont
9485,7,6,18,Tormund Giantsbane
9486,7,6,18,Sandor Clegane
9487,7,6,18,Thoros of Myr
9488,7,6,18,Beric Dondarrion
9489,7,6,19,Jon Snow
9490,7,6,19,Gendry
9491,7,6,19,Jorah Mormont
9492,7,6,19,Tormund Giantsbane
9493,7,6,19,Sandor Clegane
9494,7,6,19,Thoros of Myr
9495,7,6,19,Beric Dondarrion
9496,7,6,20,Sansa Stark
9497,7,6,20,Petyr Baelish
9498,7,6,21,Jon Snow
9499,7,6,21,Gendry
9500,7,6,21,Jorah Mormont
9501,7,6,21,Tormund Giantsbane
9502,7,6,21,Sandor Clegane
9503,7,6,21,Thoros of Myr
9504,7,6,21,Beric Dondarrion
9505,7,6,22,Jorah Mormont
9506,7,6,22,Thoros of Myr
9507,7,6,23,Jon Snow
9508,7,6,23,Gendry
9509,7,6,23,Jorah Mormont
9510,7,6,23,Tormund Giantsbane
9511,7,6,23,Sandor Clegane
9512,7,6,23,Thoros of Myr
9513,7,6,23,Beric Dondarrion
9514,7,6,24,Jon Snow
9515,7,6,24,Tormund Giantsbane
9516,7,6,24,White Walker
9517,7,6,26,White Walker
9518,7,6,27,White Walker
9519,7,6,27,Jon Snow
9520,7,6,27,Gendry
9521,7,6,27,Jorah Mormont
9522,7,6,27,Tormund Giantsbane
9523,7,6,27,Sandor Clegane
9524,7,6,27,Thoros of Myr
9525,7,6,27,Beric Dondarrion
9526,7,6,28,Jon Snow
9527,7,6,28,Gendry
9528,7,6,28,Jorah Mormont
9529,7,6,28,Tormund Giantsbane
9530,7,6,28,Sandor Clegane
9531,7,6,28,Thoros of Myr
9532,7,6,28,Beric Dondarrion
9533,7,6,29,Jon Snow
9534,7,6,29,Jorah Mormont
9535,7,6,29,Tormund Giantsbane
9536,7,6,29,Sandor Clegane
9537,7,6,29,Thoros of Myr
9538,7,6,29,Beric Dondarrion
9539,7,6,30,Gendry
9540,7,6,31,Gendry
9541,7,6,32,Jon Snow
9542,7,6,32,Jorah Mormont
9543,7,6,32,Tormund Giantsbane
9544,7,6,32,Sandor Clegane
9545,7,6,32,Thoros of Myr
9546,7,6,32,Beric Dondarrion
9547,7,6,33,Gendry
9548,7,6,34,Davos Seaworth
9549,7,6,35,Gendry
9550,7,6,35,Davos Seaworth
9551,7,6,37,Jon Snow
9552,7,6,37,Jorah Mormont
9553,7,6,37,Tormund Giantsbane
9554,7,6,37,Sandor Clegane
9555,7,6,37,Thoros of Myr
9556,7,6,37,Beric Dondarrion
9557,7,6,38,Jon Snow
9558,7,6,38,Jorah Mormont
9559,7,6,38,Tormund Giantsbane
9560,7,6,38,Sandor Clegane
9561,7,6,38,Beric Dondarrion
9562,7,6,39,Jon Snow
9563,7,6,39,Jorah Mormont
9564,7,6,39,Tormund Giantsbane
9565,7,6,39,Sandor Clegane
9566,7,6,39,Beric Dondarrion
9567,7,6,39,The Night King
9568,7,6,39,White Walker
9569,7,6,40,Sansa Stark
9570,7,6,40,Maester Wolkan
9571,7,6,41,Sansa Stark
9572,7,6,41,Brienne of Tarth
9573,7,6,42,Drogon
9574,7,6,42,Viserion
9575,7,6,42,Rhaegal
9576,7,6,42,Daenerys Targaryen
9577,7,6,42,Tyrion Lannister
9578,7,6,43,Jon Snow
9579,7,6,43,Jorah Mormont
9580,7,6,43,Tormund Giantsbane
9581,7,6,43,Sandor Clegane
9582,7,6,43,Beric Dondarrion
9583,7,6,44,Jon Snow
9584,7,6,44,Jorah Mormont
9585,7,6,44,Tormund Giantsbane
9586,7,6,44,Sandor Clegane
9587,7,6,44,Beric Dondarrion
9588,7,6,45,Jon Snow
9589,7,6,45,Jorah Mormont
9590,7,6,45,Tormund Giantsbane
9591,7,6,45,Sandor Clegane
9592,7,6,45,Beric Dondarrion
9593,7,6,45,Drogon
9594,7,6,45,Viserion
9595,7,6,45,Rhaegal
9596,7,6,45,Daenerys Targaryen
9597,7,6,46,The Night King
9598,7,6,46,White Walker
9599,7,6,47,Jon Snow
9600,7,6,47,Jorah Mormont
9601,7,6,47,Tormund Giantsbane
9602,7,6,47,Sandor Clegane
9603,7,6,47,Beric Dondarrion
9604,7,6,47,Drogon
9605,7,6,47,Viserion
9606,7,6,47,Rhaegal
9607,7,6,47,Daenerys Targaryen
9608,7,6,47,The Night King
9609,7,6,47,White Walker
9610,7,6,48,Jon Snow
9611,7,6,48,Jorah Mormont
9612,7,6,48,Tormund Giantsbane
9613,7,6,48,Sandor Clegane
